"","origin","destination","sector","value"
"664","AUS","BGR","C16",1.03718552589417
"665","AUS","BRA","C16",1.03302085876465
"666","AUS","CAN","C16",1.02005301713943
"667","AUS","CHE","C16",1.03587568759918
"668","AUS","CHN","C16",1.03942986488342
"669","AUS","CYP","C16",1.03868324756622
"670","AUS","CZE","C16",1.03814699172974
"671","AUS","DEU","C16",1.03615053653717
"672","AUS","DNK","C16",1.03586515188217
"673","AUS","ESP","C16",1.03843064546585
"674","AUS","EST","C16",1.04112556934357
"675","AUS","FIN","C16",1.03285024881363
"676","AUS","FRA","C16",1.03226293325424
"677","AUS","GBR","C16",1.03276274204254
"678","AUS","GRC","C16",1.01481989741325
"679","AUS","HRV","C16",1.04117687702179
"680","AUS","HUN","C16",1.03887771368027
"681","AUS","IDN","C16",1.00000136223782
"682","AUS","IND","C16",1.04423364162445
"683","AUS","IRL","C16",1.02648857355118
"684","AUS","ITA","C16",1.0358402132988
"685","AUS","JPN","C16",1.02713943243027
"686","AUS","KOR","C16",1.04074571609497
"687","AUS","LTU","C16",1.0268946480751
"688","AUS","LUX","C16",1.03273935556412
"689","AUS","LVA","C16",1.01973895907402
"690","AUS","MEX","C16",1.03339862108231
"691","AUS","MLT","C16",1.0317525267601
"692","AUS","NLD","C16",1.03654791355133
"693","AUS","NOR","C16",1.03221428394318
"694","AUS","POL","C16",1.02959342479706
"695","AUS","PRT","C16",1.037132999897
"696","AUS","ROU","C16",1.03527866601944
"697","AUS","ROW","C16",1.0380489671575
"698","AUS","RUS","C16",1.03609107732773
"699","AUS","SVK","C16",1.03226642131806
"700","AUS","SVN","C16",1.03501553535462
"701","AUS","SWE","C16",1.03666058301926
"702","AUS","TUR","C16",1.03550753831863
"703","AUS","TWN","C16",1.0446854019165
"704","AUS","USA","C16",1
"705","AUS","AUS","C17",1
"706","AUS","AUT","C17",1.0184242784977
"707","AUS","BEL","C17",1.02333164691925
"708","AUS","BGR","C17",1.0117325758934
"709","AUS","BRA","C17",1.02895382642746
"710","AUS","CAN","C17",1.01228991627693
"711","AUS","CHE","C17",1.00884030878544
"712","AUS","CHN","C17",1.01034519076347
"713","AUS","CYP","C17",1.02830268144608
"714","AUS","CZE","C17",1.02295872449875
"715","AUS","DEU","C17",1.01738364219666
"716","AUS","DNK","C17",1.02226633787155
"717","AUS","ESP","C17",1.02402806758881
"718","AUS","EST","C17",1.01696745753288
"719","AUS","FIN","C17",1.01530552268028
"720","AUS","FRA","C17",1.01686191558838
"721","AUS","GBR","C17",1.01645785450935
"722","AUS","GRC","C17",1.03479020833969
"723","AUS","HRV","C17",1.04158162117004
"724","AUS","HUN","C17",1.01686664938927
"725","AUS","IDN","C17",1.00052125874907
"726","AUS","IND","C17",1.02592497587204
"727","AUS","IRL","C17",1.00361372798681
"728","AUS","ITA","C17",1.02612764835358
"729","AUS","JPN","C17",1.01911743044853
"730","AUS","KOR","C17",1.01766370177269
"731","AUS","LTU","C17",1.02109810829163
"732","AUS","LUX","C17",1.01863557219505
"733","AUS","LVA","C17",1.01267537474632
"734","AUS","MEX","C17",1.01780184030533
"735","AUS","MLT","C17",1.00401685148478
"736","AUS","NLD","C17",1.01679265022278
"737","AUS","NOR","C17",1.01942034959793
"738","AUS","POL","C17",1.01543264746666
"739","AUS","PRT","C17",1.02551357746124
"740","AUS","ROU","C17",1.01411172032356
"741","AUS","ROW","C17",1.01037229240656
"742","AUS","RUS","C17",1.01029926776886
"743","AUS","SVK","C17",1.01416492462158
"744","AUS","SVN","C17",1.02261255979538
"745","AUS","SWE","C17",1.01753475189209
"746","AUS","TUR","C17",1.03016402244568
"747","AUS","TWN","C17",1.01609832882881
"748","AUS","USA","C17",1.00018423052505
"749","AUS","AUS","C18",1
"750","AUS","AUT","C18",1.03423043489456
"751","AUS","BEL","C18",1.03652552604675
"752","AUS","BGR","C18",1.03420631170273
"753","AUS","BRA","C18",1.04287550926208
"754","AUS","CAN","C18",1.01727337598801
"755","AUS","CHE","C18",1.03334019899368
"756","AUS","CHN","C18",1.03251446485519
"757","AUS","CYP","C18",1.02835500478744
"758","AUS","CZE","C18",1.03342052459717
"759","AUS","DEU","C18",1.03243670463562
"760","AUS","DNK","C18",1.04077804088593
"761","AUS","ESP","C18",1.03115352153778
"762","AUS","EST","C18",1.03029030323029
"763","AUS","FIN","C18",1.02949917554855
"764","AUS","FRA","C18",1.03181173563004
"765","AUS","GBR","C18",1.02843811035156
"766","AUS","GRC","C18",1.04029697418213
"767","AUS","HRV","C18",1.04775966644287
"768","AUS","HUN","C18",1.04179234981537
"769","AUS","IDN","C18",1.000380471237
"770","AUS","IND","C18",1.03017179250717
"771","AUS","IRL","C18",1.02776658535004
"772","AUS","ITA","C18",1.03177940130234
"773","AUS","JPN","C18",1.02943299293518
"774","AUS","KOR","C18",1.03443867921829
"775","AUS","LTU","C18",1.0344073176384
"776","AUS","LUX","C18",1.02867514371872
"777","AUS","LVA","C18",1.00993674635887
"778","AUS","MEX","C18",1.02721335887909
"779","AUS","MLT","C18",1.02532394647598
"780","AUS","NLD","C18",1.02999943971634
"781","AUS","NOR","C18",1.02795424699783
"782","AUS","POL","C18",1.03374368190765
"783","AUS","PRT","C18",1.03274621725082
"784","AUS","ROU","C18",1.02600624322891
"785","AUS","ROW","C18",1.03132253288692
"786","AUS","RUS","C18",1.03270920038223
"787","AUS","SVK","C18",1.03261063814163
"788","AUS","SVN","C18",1.04354667186737
"789","AUS","SWE","C18",1.03011699199676
"790","AUS","TUR","C18",1.04372072696686
"791","AUS","TWN","C18",1.03336766004562
"792","AUS","USA","C18",1.00000027974833
"793","AUS","AUS","C19",1
"794","AUS","AUT","C19",1.02915753602981
"795","AUS","BEL","C19",1.02954975843429
"796","AUS","BGR","C19",1.02794065952301
"797","AUS","BRA","C19",1.03356034755707
"798","AUS","CAN","C19",1.01886684179306
"799","AUS","CHE","C19",1.01604561686516
"800","AUS","CHN","C19",1.02522714614868
"801","AUS","CYP","C19",1.03830724954605
"802","AUS","CZE","C19",1.03139914512634
"803","AUS","DEU","C19",1.02962149381638
"804","AUS","DNK","C19",1.03046139478683
"805","AUS","ESP","C19",1.03179229974747
"806","AUS","EST","C19",1.02176114797592
"807","AUS","FIN","C19",1.02750424385071
"808","AUS","FRA","C19",1.01810914635658
"809","AUS","GBR","C19",1.02526122570038
"810","AUS","GRC","C19",1.03871482849121
"811","AUS","HRV","C19",1.04346124649048
"812","AUS","HUN","C19",1.02439866304398
"813","AUS","IDN","C19",1.00022720349953
"814","AUS","IND","C19",1.03658921003342
"815","AUS","IRL","C19",1.01018706202507
"816","AUS","ITA","C19",1.03135018348694
"817","AUS","JPN","C19",1.02539479017258
"818","AUS","KOR","C19",1.03349789381027
"819","AUS","LTU","C19",1.02872492074966
"820","AUS","LUX","C19",1.02559613227844
"821","AUS","LVA","C19",1.0268833231926
"822","AUS","MEX","C19",1.02278836250305
"823","AUS","MLT","C19",1.00643534660339
"824","AUS","NLD","C19",1.02477545499802
"825","AUS","NOR","C19",1.02953911304474
"826","AUS","POL","C19",1.03115759849548
"827","AUS","PRT","C19",1.03133711576462
"828","AUS","ROU","C19",1.03229679346084
"829","AUS","ROW","C19",1.02353539982551
"830","AUS","RUS","C19",1.02615719795227
"831","AUS","SVK","C19",1.02826363563538
"832","AUS","SVN","C19",1.0334919667244
"833","AUS","SWE","C19",1.03019238471985
"834","AUS","TUR","C19",1.03538610219955
"835","AUS","TWN","C19",1.02743389368057
"836","AUS","USA","C19",1.00020839972422
"837","AUS","AUS","C20",1
"838","AUS","AUT","C20",1.0461647939682
"839","AUS","BEL","C20",1.04495291233063
"840","AUS","BGR","C20",1.03293985843658
"841","AUS","BRA","C20",1.04302758216858
"842","AUS","CAN","C20",1.01036556005478
"843","AUS","CHE","C20",1.03131748914719
"844","AUS","CHN","C20",1.04062918663025
"845","AUS","CYP","C20",1.02833512306213
"846","AUS","CZE","C20",1.04609353065491
"847","AUS","DEU","C20",1.04498508930206
"848","AUS","DNK","C20",1.02490418195725
"849","AUS","ESP","C20",1.04508406162262
"850","AUS","EST","C20",1.03702449560165
"851","AUS","FIN","C20",1.0466419839859
"852","AUS","FRA","C20",1.04304471492767
"853","AUS","GBR","C20",1.0432525062561
"854","AUS","GRC","C20",1.04405034065247
"855","AUS","HRV","C20",1.03889615535736
"856","AUS","HUN","C20",1.04580123901367
"857","AUS","IDN","C20",1.00194269433618
"858","AUS","IND","C20",1.04516370773315
"859","AUS","IRL","C20",1.02025537014008
"860","AUS","ITA","C20",1.04284355640411
"861","AUS","JPN","C20",1.04879403114319
"862","AUS","KOR","C20",1.04502935886383
"863","AUS","LTU","C20",1.03941408395767
"864","AUS","LUX","C20",1.03703544139862
"865","AUS","LVA","C20",1.04629561901093
"866","AUS","MEX","C20",1.0366806769371
"867","AUS","MLT","C20",1.04585493564606
"868","AUS","NLD","C20",1.04012508869171
"869","AUS","NOR","C20",1.03004894733429
"870","AUS","POL","C20",1.04404577732086
"871","AUS","PRT","C20",1.04427915096283
"872","AUS","ROU","C20",1.03730333089828
"873","AUS","ROW","C20",1.03967559186808
"874","AUS","RUS","C20",1.0394302034378
"875","AUS","SVK","C20",1.04646239757538
"876","AUS","SVN","C20",1.0461167049408
"877","AUS","SWE","C20",1.04079580307007
"878","AUS","TUR","C20",1.04459582805634
"879","AUS","TWN","C20",1.03796519994736
"880","AUS","USA","C20",1
"881","AUS","AUS","C21",1
"882","AUS","AUT","C21",1.0249544095993
"883","AUS","BEL","C21",1.03428277492523
"884","AUS","BGR","C21",1.0349275803566
"885","AUS","BRA","C21",1.01281524896622
"886","AUS","CAN","C21",1.02187228918076
"887","AUS","CHE","C21",1.00635766863823
"888","AUS","CHN","C21",1.04452800750732
"889","AUS","CYP","C21",1.02484784126282
"890","AUS","CZE","C21",1.0341632437706
"891","AUS","DEU","C21",1.03255759000778
"892","AUS","DNK","C21",1.02085959434509
"893","AUS","ESP","C21",1.03466444969177
"894","AUS","EST","C21",1.04407437801361
"895","AUS","FIN","C21",1.02003256797791
"896","AUS","FRA","C21",1.00471927642822
"897","AUS","GBR","C21",1.01611833691597
"898","AUS","GRC","C21",1.02796893835068
"899","AUS","HRV","C21",1.03500753164291
"900","AUS","HUN","C21",1.04261647224426
"901","AUS","IDN","C21",1.0020951475203
"902","AUS","IND","C21",1.04264235973358
"903","AUS","IRL","C21",1.02475764513016
"904","AUS","ITA","C21",1.03756174564362
"905","AUS","JPN","C21",1.01880130648613
"906","AUS","KOR","C21",1.02802502632141
"907","AUS","LTU","C21",1.03669595241547
"908","AUS","LUX","C21",1.0269789481163
"909","AUS","LVA","C21",1.04683693885803
"910","AUS","MEX","C21",1.03220556974411
"911","AUS","MLT","C21",1.02926801681519
"912","AUS","NLD","C21",1.0088566917181
"913","AUS","NOR","C21",1.02364545345306
"914","AUS","POL","C21",1.0401088476181
"915","AUS","PRT","C21",1.04280023574829
"916","AUS","ROU","C21",1.03478102445602
"917","AUS","ROW","C21",1.04341464741202
"918","AUS","RUS","C21",1.04099225044251
"919","AUS","SVK","C21",1.04778052330017
"920","AUS","SVN","C21",1.03432276487351
"921","AUS","SWE","C21",1.03999944210052
"922","AUS","TUR","C21",1.02758807182312
"923","AUS","TWN","C21",1.03832408428192
"924","AUS","USA","C21",1
"925","AUS","AUS","C22",1
"926","AUS","AUT","C22",1.02639456033707
"927","AUS","BEL","C22",1.01588432669639
"928","AUS","BGR","C22",1.04877388000488
"929","AUS","BRA","C22",1.02258455038071
"930","AUS","CAN","C22",1.02027090549469
"931","AUS","CHE","C22",1.00659778296947
"932","AUS","CHN","C22",1.05156002044678
"933","AUS","CYP","C22",1.01758929729462
"934","AUS","CZE","C22",1.03152156114578
"935","AUS","DEU","C22",1.02199202060699
"936","AUS","DNK","C22",1.02055774450302
"937","AUS","ESP","C22",1.02441172122955
"938","AUS","EST","C22",1.02469427347183
"939","AUS","FIN","C22",1.01461741089821
"940","AUS","FRA","C22",1.02187354564667
"941","AUS","GBR","C22",1.02321779966354
"942","AUS","GRC","C22",1.03462367534637
"943","AUS","HRV","C22",1.04839234828949
"944","AUS","HUN","C22",1.02562207937241
"945","AUS","IDN","C22",1.00358198106289
"946","AUS","IND","C22",1.03795597314834
"947","AUS","IRL","C22",1.00914775967598
"948","AUS","ITA","C22",1.03745460987091
"949","AUS","JPN","C22",1.02434971570969
"950","AUS","KOR","C22",1.03881237030029
"951","AUS","LTU","C22",1.03083268404007
"952","AUS","LUX","C22",1.03588133335114
"953","AUS","LVA","C22",1.04331126213074
"954","AUS","MEX","C22",1.01719336628914
"955","AUS","MLT","C22",1.01467449903488
"956","AUS","NLD","C22",1.0172138595581
"957","AUS","NOR","C22",1.02062030076981
"958","AUS","POL","C22",1.02902711868286
"959","AUS","PRT","C22",1.04409615039825
"960","AUS","ROU","C22",1.05522292613983
"961","AUS","ROW","C22",1.04745978424267
"962","AUS","RUS","C22",1.02011924028397
"963","AUS","SVK","C22",1.03020754814148
"964","AUS","SVN","C22",1.02424792766571
"965","AUS","SWE","C22",1.01735683441162
"966","AUS","TUR","C22",1.05931544303894
"967","AUS","TWN","C22",1.04229212760925
"968","AUS","USA","C22",1.0006125556305
"969","AUS","AUS","C23",1
"970","AUS","AUT","C23",1
"971","AUS","BEL","C23",1
"972","AUS","BGR","C23",1
"973","AUS","BRA","C23",1
"974","AUS","CAN","C23",1
"975","AUS","CHE","C23",1
"976","AUS","CHN","C23",1
"977","AUS","CYP","C23",1
"978","AUS","CZE","C23",1
"979","AUS","DEU","C23",1
"980","AUS","DNK","C23",1
"981","AUS","ESP","C23",1
"982","AUS","EST","C23",1
"983","AUS","FIN","C23",1
"984","AUS","FRA","C23",1
"985","AUS","GBR","C23",1
"986","AUS","GRC","C23",1
"987","AUS","HRV","C23",1
"988","AUS","HUN","C23",1
"989","AUS","IDN","C23",1
"990","AUS","IND","C23",1
"991","AUS","IRL","C23",1
"992","AUS","ITA","C23",1
"993","AUS","JPN","C23",1
"994","AUS","KOR","C23",1
"995","AUS","LTU","C23",1
"996","AUS","LUX","C23",1
"997","AUS","LVA","C23",1
"998","AUS","MEX","C23",1
"999","AUS","MLT","C23",1
"1000","AUS","NLD","C23",1
"1001","AUS","NOR","C23",1
"1002","AUS","POL","C23",1
"1003","AUS","PRT","C23",1
"1004","AUS","ROU","C23",1
"1005","AUS","ROW","C23",1
"1006","AUS","RUS","C23",1
"1007","AUS","SVK","C23",1
"1008","AUS","SVN","C23",1
"1009","AUS","SWE","C23",1
"1010","AUS","TUR","C23",1
"1011","AUS","TWN","C23",1
"1012","AUS","USA","C23",1
"1013","AUS","AUS","C24",1
"1014","AUS","AUT","C24",1
"1015","AUS","BEL","C24",1
"1016","AUS","BGR","C24",1
"1017","AUS","BRA","C24",1
"1018","AUS","CAN","C24",1
"1019","AUS","CHE","C24",1
"1020","AUS","CHN","C24",1
"1021","AUS","CYP","C24",1
"1022","AUS","CZE","C24",1
"1023","AUS","DEU","C24",1
"1024","AUS","DNK","C24",1
"1025","AUS","ESP","C24",1
"1026","AUS","EST","C24",1
"1027","AUS","FIN","C24",1
"1028","AUS","FRA","C24",1
"1029","AUS","GBR","C24",1
"1030","AUS","GRC","C24",1
"1031","AUS","HRV","C24",1
"1032","AUS","HUN","C24",1
"1033","AUS","IDN","C24",1
"1034","AUS","IND","C24",1
"1035","AUS","IRL","C24",1
"1036","AUS","ITA","C24",1
"1037","AUS","JPN","C24",1
"1038","AUS","KOR","C24",1
"1039","AUS","LTU","C24",1
"1040","AUS","LUX","C24",1
"1041","AUS","LVA","C24",1
"1042","AUS","MEX","C24",1
"1043","AUS","MLT","C24",1
"1044","AUS","NLD","C24",1
"1045","AUS","NOR","C24",1
"1046","AUS","POL","C24",1
"1047","AUS","PRT","C24",1
"1048","AUS","ROU","C24",1
"1049","AUS","ROW","C24",1
"1050","AUS","RUS","C24",1
"1051","AUS","SVK","C24",1
"1052","AUS","SVN","C24",1
"1053","AUS","SWE","C24",1
"1054","AUS","TUR","C24",1
"1055","AUS","TWN","C24",1
"1056","AUS","USA","C24",1
"1057","AUS","AUS","C25",1
"1058","AUS","AUT","C25",1
"1059","AUS","BEL","C25",1
"1060","AUS","BGR","C25",1
"1061","AUS","BRA","C25",1
"1062","AUS","CAN","C25",1
"1063","AUS","CHE","C25",1
"1064","AUS","CHN","C25",1
"1065","AUS","CYP","C25",1
"1066","AUS","CZE","C25",1
"1067","AUS","DEU","C25",1
"1068","AUS","DNK","C25",1
"1069","AUS","ESP","C25",1
"1070","AUS","EST","C25",1
"1071","AUS","FIN","C25",1
"1072","AUS","FRA","C25",1
"1073","AUS","GBR","C25",1
"1074","AUS","GRC","C25",1
"1075","AUS","HRV","C25",1
"1076","AUS","HUN","C25",1
"1077","AUS","IDN","C25",1
"1078","AUS","IND","C25",1
"1079","AUS","IRL","C25",1
"1080","AUS","ITA","C25",1
"1081","AUS","JPN","C25",1
"1082","AUS","KOR","C25",1
"1083","AUS","LTU","C25",1
"1084","AUS","LUX","C25",1
"1085","AUS","LVA","C25",1
"1086","AUS","MEX","C25",1
"1087","AUS","MLT","C25",1
"1088","AUS","NLD","C25",1
"1089","AUS","NOR","C25",1
"1090","AUS","POL","C25",1
"1091","AUS","PRT","C25",1
"1092","AUS","ROU","C25",1
"1093","AUS","ROW","C25",1
"1094","AUS","RUS","C25",1
"1095","AUS","SVK","C25",1
"1096","AUS","SVN","C25",1
"1097","AUS","SWE","C25",1
"1098","AUS","TUR","C25",1
"1099","AUS","TWN","C25",1
"1100","AUS","USA","C25",1
"1101","AUS","AUS","C26",1
"1102","AUS","AUT","C26",1
"1103","AUS","BEL","C26",1
"1104","AUS","BGR","C26",1
"1105","AUS","BRA","C26",1
"1106","AUS","CAN","C26",1
"1107","AUS","CHE","C26",1
"1108","AUS","CHN","C26",1
"1109","AUS","CYP","C26",1
"1110","AUS","CZE","C26",1
"1111","AUS","DEU","C26",1
"1112","AUS","DNK","C26",1
"1113","AUS","ESP","C26",1
"1114","AUS","EST","C26",1
"1115","AUS","FIN","C26",1
"1116","AUS","FRA","C26",1
"1117","AUS","GBR","C26",1
"1118","AUS","GRC","C26",1
"1119","AUS","HRV","C26",1
"1120","AUS","HUN","C26",1
"1121","AUS","IDN","C26",1
"1122","AUS","IND","C26",1
"1123","AUS","IRL","C26",1
"1124","AUS","ITA","C26",1
"1125","AUS","JPN","C26",1
"1126","AUS","KOR","C26",1
"1127","AUS","LTU","C26",1
"1128","AUS","LUX","C26",1
"1129","AUS","LVA","C26",1
"1130","AUS","MEX","C26",1
"1131","AUS","MLT","C26",1
"1132","AUS","NLD","C26",1
"1133","AUS","NOR","C26",1
"1134","AUS","POL","C26",1
"1135","AUS","PRT","C26",1
"1136","AUS","ROU","C26",1
"1137","AUS","ROW","C26",1
"1138","AUS","RUS","C26",1
"1139","AUS","SVK","C26",1
"1140","AUS","SVN","C26",1
"1141","AUS","SWE","C26",1
"1142","AUS","TUR","C26",1
"1143","AUS","TWN","C26",1
"1144","AUS","USA","C26",1
"1145","AUS","AUS","C27",1
"1146","AUS","AUT","C27",1
"1147","AUS","BEL","C27",1
"1148","AUS","BGR","C27",1
"1149","AUS","BRA","C27",1
"1150","AUS","CAN","C27",1
"1151","AUS","CHE","C27",1
"1152","AUS","CHN","C27",1
"1153","AUS","CYP","C27",1
"1154","AUS","CZE","C27",1
"1155","AUS","DEU","C27",1
"1156","AUS","DNK","C27",1
"1157","AUS","ESP","C27",1
"1158","AUS","EST","C27",1
"1159","AUS","FIN","C27",1
"1160","AUS","FRA","C27",1
"1161","AUS","GBR","C27",1
"1162","AUS","GRC","C27",1
"1163","AUS","HRV","C27",1
"1164","AUS","HUN","C27",1
"1165","AUS","IDN","C27",1
"1166","AUS","IND","C27",1
"1167","AUS","IRL","C27",1
"1168","AUS","ITA","C27",1
"1169","AUS","JPN","C27",1
"1170","AUS","KOR","C27",1
"1171","AUS","LTU","C27",1
"1172","AUS","LUX","C27",1
"1173","AUS","LVA","C27",1
"1174","AUS","MEX","C27",1
"1175","AUS","MLT","C27",1
"1176","AUS","NLD","C27",1
"1177","AUS","NOR","C27",1
"1178","AUS","POL","C27",1
"1179","AUS","PRT","C27",1
"1180","AUS","ROU","C27",1
"1181","AUS","ROW","C27",1
"1182","AUS","RUS","C27",1
"1183","AUS","SVK","C27",1
"1184","AUS","SVN","C27",1
"1185","AUS","SWE","C27",1
"1186","AUS","TUR","C27",1
"1187","AUS","TWN","C27",1
"1188","AUS","USA","C27",1
"1189","AUS","AUS","C28",1
"1190","AUS","AUT","C28",1
"1191","AUS","BEL","C28",1
"1192","AUS","BGR","C28",1
"1193","AUS","BRA","C28",1
"1194","AUS","CAN","C28",1
"1195","AUS","CHE","C28",1
"1196","AUS","CHN","C28",1
"1197","AUS","CYP","C28",1
"1198","AUS","CZE","C28",1
"1199","AUS","DEU","C28",1
"1200","AUS","DNK","C28",1
"1201","AUS","ESP","C28",1
"1202","AUS","EST","C28",1
"1203","AUS","FIN","C28",1
"1204","AUS","FRA","C28",1
"1205","AUS","GBR","C28",1
"1206","AUS","GRC","C28",1
"1207","AUS","HRV","C28",1
"1208","AUS","HUN","C28",1
"1209","AUS","IDN","C28",1
"1210","AUS","IND","C28",1
"1211","AUS","IRL","C28",1
"1212","AUS","ITA","C28",1
"1213","AUS","JPN","C28",1
"1214","AUS","KOR","C28",1
"1215","AUS","LTU","C28",1
"1216","AUS","LUX","C28",1
"1217","AUS","LVA","C28",1
"1218","AUS","MEX","C28",1
"1219","AUS","MLT","C28",1
"1220","AUS","NLD","C28",1
"1221","AUS","NOR","C28",1
"1222","AUS","POL","C28",1
"1223","AUS","PRT","C28",1
"1224","AUS","ROU","C28",1
"1225","AUS","ROW","C28",1
"1226","AUS","RUS","C28",1
"1227","AUS","SVK","C28",1
"1228","AUS","SVN","C28",1
"1229","AUS","SWE","C28",1
"1230","AUS","TUR","C28",1
"1231","AUS","TWN","C28",1
"1232","AUS","USA","C28",1
"1233","AUS","AUS","C29",1
"1234","AUS","AUT","C29",1
